timestamp,CMSA-GAKH-01_0,CMSA-GAKH-01_180,CMSA-GAWW-11_120,CMSA-GAWW-11_300,CMSA-GAWW-12_115,CMSA-GAWW-12_295,CMSA-GAWW-13_120,CMSA-GAWW-13_300,CMSA-GAWW-14_40,CMSA-GAWW-14_220,CMSA-GAWW-15_30,CMSA-GAWW-15_210,CMSA-GAWW-16_30,CMSA-GAWW-16_210,CMSA-GAWW-17_40,CMSA-GAWW-17_220,CMSA-GAWW-19_115,CMSA-GAWW-19_295,CMSA-GAWW-20_120,CMSA-GAWW-20_300,CMSA-GAWW-21_120,CMSA-GAWW-21_300,CMSA-GAWW-23_109,CMSA-GAWW-23_289,GACM-04_50,GACM-04_230,GASA-01-A1_135,GASA-01-A1_315,GASA-01-A2_135,GASA-01-A2_315,GASA-01-B_135,GASA-01-B_315,GASA-01-C_135,GASA-01-C_315,GASA-02-01_135,GASA-02-01_315,GASA-02-02_135,GASA-02-02_315,GASA-03_105,GASA-03_285,GASA-04_135,GASA-04_315,GASA-05-O_135,GASA-05-O_315,GASA-05-W_135,GASA-05-W_315,GASA-06_95,GASA-06_275,GASA-06-B_95,GASA-06-B_275,GVCV-01_40,GVCV-01_220,GVCV-03_42,GVCV-03_222,GVCV-04_45,GVCV-04_225,GVCV-05-A_155,GVCV-05-A_335,GVCV-05-B_30,GVCV-05-B_210,GVCV-06_95,GVCV-06_275,GVCV-07_50,GVCV-07_230,GVCV-08_45,GVCV-08_225,GVCV-09_80,GVCV-09_260,GVCV-11_50,GVCV-11_230,GVCV-13_10,GVCV-13_190,GVCV-14_90,GVCV-14_270,hour,minute,day,month,weekday,is_weekend
2025-08-20 23:18:00+02:00,9,13,75,64,68,106,49,36,45,61,47,62,51,58,48,16,94,26,35,62,74,145,18,19,48,55,3,8,8,12,4,27,54,10,8,64,17,14,27,70,15,38,13,14,6,13,0,0,2,11,1,11,80,32,0,0,7,0,23,0,1,0,0,0,0,0,0,0,57,2,92,205,0,0,23,18,20,8,2,0
2025-08-20 23:21:00+02:00,7,15,41,67,106,59,50,62,26,23,58,96,100,69,25,37,56,33,44,74,43,88,5,9,32,24,2,4,10,3,8,23,106,20,10,113,48,22,36,90,16,27,3,2,19,9,0,0,0,0,33,5,5,0,3,114,11,18,0,0,0,0,0,0,0,0,0,0,7,42,0,57,0,0,23,21,20,8,2,0
2025-08-20 23:24:00+02:00,5,4,87,61,41,111,16,66,37,52,54,78,71,52,25,28,50,22,31,43,37,83,17,8,45,52,3,13,15,9,5,19,54,4,13,100,38,15,9,66,14,42,14,11,9,22,0,0,2,2,0,0,3,59,49,33,1,32,0,0,0,0,0,0,1,1,0,0,7,3,0,0,104,2,23,24,20,8,2,0
2025-08-20 23:27:00+02:00,17,10,39,88,68,51,48,39,47,25,33,64,84,62,14,32,45,30,58,42,78,78,13,19,50,56,7,10,16,19,6,21,75,8,15,71,17,15,23,66,6,21,11,11,6,23,0,0,22,1,0,0,38,57,0,0,0,9,11,59,21,46,0,0,1,1,0,0,0,4,0,0,11,104,23,27,20,8,2,0
2025-08-20 23:30:00+02:00,3,5,36,50,37,54,29,27,8,21,48,44,31,33,10,16,25,22,44,39,37,36,6,2,40,34,3,4,12,8,2,13,6,8,11,85,20,7,23,118,15,31,9,6,10,3,0,0,0,0,21,16,36,3,2,0,0,0,22,0,0,0,0,0,1,3,0,0,0,0,52,102,1,3,23,30,20,8,2,0
2025-08-20 23:33:00+02:00,2,10,53,61,74,67,32,62,23,52,56,71,54,70,20,44,54,14,44,48,51,90,11,12,41,70,3,2,8,7,1,16,30,13,16,49,18,2,24,93,6,19,18,6,4,12,0,0,0,0,3,0,9,0,2,104,0,0,3,0,0,0,14,51,0,0,0,0,0,11,1,65,0,0,23,33,20,8,2,0
2025-08-20 23:36:00+02:00,13,11,72,63,86,49,50,39,34,24,31,58,34,33,18,21,40,19,27,15,62,66,13,14,29,25,8,8,7,9,4,20,32,10,6,79,3,5,11,90,12,23,13,9,15,7,0,0,0,0,0,0,0,0,60,24,34,0,0,0,0,0,0,0,0,0,0,0,142,181,0,15,91,33,23,36,20,8,2,0
2025-08-20 23:39:00+02:00,10,5,57,51,62,59,38,32,22,26,69,46,61,95,29,18,41,11,31,26,65,86,2,11,22,30,8,9,9,2,4,9,34,5,7,72,15,12,24,59,15,22,23,1,3,3,0,0,0,0,0,0,2,88,14,4,0,0,34,17,0,0,0,0,0,0,0,0,4,1,0,0,1,13,23,39,20,8,2,0
2025-08-20 23:42:00+02:00,7,4,53,48,56,52,44,56,8,19,45,77,60,62,38,37,31,17,53,27,47,77,5,18,28,41,0,3,2,7,1,6,7,1,3,41,13,5,14,29,7,13,11,3,11,10,0,0,0,0,0,0,44,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,26,48,1,12,23,42,20,8,2,0
2025-08-20 23:45:00+02:00,12,2,50,49,81,76,44,47,28,23,34,78,81,61,22,27,37,19,59,32,37,58,10,15,32,11,2,2,3,4,5,3,10,7,5,49,21,33,9,56,17,13,4,6,6,2,0,0,0,0,0,0,21,1,0,0,34,31,0,0,0,0,1,0,0,0,0,0,45,69,2,60,0,0,23,45,20,8,2,0
2025-08-20 23:48:00+02:00,11,16,55,60,60,57,31,32,46,28,53,58,60,50,10,10,41,24,37,30,48,60,8,6,39,24,3,4,5,6,0,12,11,3,13,28,3,13,8,32,12,11,9,5,3,7,0,0,6,2,1,0,9,2,0,0,0,2,0,0,15,51,0,1,0,2,0,0,10,163,0,14,0,0,23,48,20,8,2,0
2025-08-20 23:51:00+02:00,3,6,48,32,75,86,33,30,11,26,58,96,68,37,21,26,32,31,39,29,24,56,17,24,26,16,3,3,6,5,0,3,21,9,2,52,2,8,20,33,11,20,10,5,4,10,0,0,1,2,0,5,0,0,36,81,0,0,12,17,0,1,3,50,0,0,0,0,3,4,68,1,0,0,23,51,20,8,2,0
2025-08-20 23:54:00+02:00,6,3,27,50,26,54,27,32,17,13,30,66,40,21,8,24,39,16,15,12,29,26,8,14,33,19,0,0,6,6,0,6,19,5,0,50,3,1,11,19,3,20,20,5,7,3,0,0,0,0,55,11,0,0,48,0,0,0,16,0,0,0,14,1,0,0,0,0,0,7,39,87,0,0,23,54,20,8,2,0
2025-08-20 23:57:00+02:00,4,4,32,36,42,58,44,45,18,10,36,33,22,50,5,8,36,28,32,24,31,32,11,13,26,35,1,0,9,3,5,20,3,6,4,19,10,7,21,26,10,5,13,8,4,17,0,0,0,0,0,0,0,0,5,0,26,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,23,57,20,8,2,0
2025-08-21 00:00:00+02:00,3,0,31,20,32,41,16,37,16,18,13,40,42,32,13,6,10,4,18,21,31,33,16,6,31,41,0,1,13,5,1,7,8,0,0,14,5,16,10,16,13,8,1,0,9,4,0,0,0,0,0,0,58,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,64,0,0,21,8,3,0
2025-08-21 00:03:00+02:00,7,2,48,60,55,50,44,47,12,14,34,43,44,51,27,25,42,12,28,11,45,60,9,17,25,16,0,0,3,4,8,1,6,2,1,10,13,13,7,9,5,7,7,1,1,9,0,0,0,0,2,4,9,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,21,8,3,0
2025-08-21 00:06:00+02:00,3,1,36,49,60,100,37,38,25,32,41,31,57,24,26,17,29,16,32,49,50,53,6,9,22,23,0,3,7,5,3,7,26,0,1,7,11,19,10,18,14,8,8,3,3,6,0,0,0,0,14,13,0,0,42,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,52,0,0,0,6,21,8,3,0
2025-08-21 00:09:00+02:00,5,7,46,31,37,49,41,39,8,16,25,49,38,61,27,21,33,12,30,28,33,57,7,7,12,17,0,5,6,9,0,7,6,2,5,10,17,16,15,28,4,5,13,4,6,5,0,0,0,0,0,0,0,0,16,0,0,0,0,0,6,13,2,62,0,0,0,0,0,0,0,0,0,1,0,9,21,8,3,0
2025-08-21 00:12:00+02:00,9,2,38,32,36,36,28,29,24,6,35,38,54,63,13,16,27,24,23,28,20,55,15,20,18,5,0,0,3,2,0,2,6,3,3,3,19,17,9,14,4,11,4,4,11,7,0,0,0,0,0,0,45,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,77,0,0,62,62,0,12,21,8,3,0
2025-08-21 00:15:00+02:00,6,0,33,33,35,18,20,35,2,11,28,31,22,21,16,13,18,7,17,13,32,46,10,8,15,9,0,3,3,8,0,0,1,0,3,1,14,20,11,12,0,8,2,1,3,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,14,0,15,21,8,3,0
2025-08-21 00:18:00+02:00,8,9,39,66,29,34,27,28,31,17,39,44,40,48,15,12,23,8,27,35,32,38,26,13,29,13,0,0,0,3,0,0,0,0,1,5,9,8,3,16,9,3,7,1,3,16,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,75,41,0,0,0,18,21,8,3,0
2025-08-21 00:21:00+02:00,4,4,40,52,39,63,27,37,19,20,48,33,37,21,9,26,18,11,22,21,34,65,6,19,18,14,0,0,2,2,1,0,0,2,0,3,4,6,13,16,4,14,5,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,21,21,8,3,0
2025-08-21 00:24:00+02:00,6,0,37,49,65,71,24,29,23,12,23,42,29,50,8,8,26,19,32,42,42,59,17,10,17,28,0,0,3,5,1,1,4,1,2,21,0,5,20,27,2,10,1,5,6,1,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,24,21,8,3,0
2025-08-21 00:27:00+02:00,0,0,36,46,37,36,20,22,7,21,36,25,54,36,8,11,19,18,20,17,35,31,2,3,10,21,0,0,0,1,2,1,2,0,2,1,1,2,5,5,4,2,34,3,2,10,0,0,0,0,6,6,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,21,8,3,0
2025-08-21 00:30:00+02:00,3,3,23,37,40,30,15,23,25,6,60,43,30,29,12,20,23,11,24,33,39,36,5,11,17,11,3,0,7,2,2,8,7,0,0,13,11,6,6,2,13,6,6,6,0,5,0,0,0,0,21,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,129,44,0,0,0,30,21,8,3,0
2025-08-21 00:33:00+02:00,1,20,32,57,30,40,13,21,4,17,35,41,32,36,17,11,25,15,18,37,31,47,7,6,13,21,0,0,0,4,0,0,0,2,0,2,5,1,16,21,6,5,4,6,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90,0,0,0,33,21,8,3,0
2025-08-21 00:36:00+02:00,1,5,20,52,37,45,20,30,17,8,21,22,39,28,16,16,16,13,14,30,36,33,7,14,20,19,0,3,3,0,0,0,9,0,1,3,14,4,13,14,8,8,6,2,4,11,0,0,0,0,1,14,7,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,21,8,3,0
2025-08-21 00:39:00+02:00,0,2,23,29,23,35,10,20,15,12,25,34,18,15,2,8,13,9,18,20,22,29,3,8,11,21,0,0,0,1,1,3,12,2,1,15,5,6,16,4,3,7,3,1,0,5,0,0,0,0,1,0,73,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,21,8,3,0
2025-08-21 00:42:00+02:00,3,1,40,38,38,37,19,24,17,13,28,24,26,31,8,19,25,17,16,44,29,49,8,10,13,8,0,0,0,0,0,2,0,1,1,4,2,0,18,6,7,2,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,55,2,0,0,0,42,21,8,3,0
2025-08-21 00:45:00+02:00,3,3,26,29,25,49,23,7,13,26,31,32,41,40,9,16,30,22,30,33,26,26,7,6,11,7,0,0,1,7,0,1,4,0,0,3,0,2,5,10,2,7,1,1,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,31,70,88,0,0,0,45,21,8,3,0
2025-08-21 00:48:00+02:00,1,6,40,28,34,27,39,37,25,12,21,46,19,53,19,22,40,9,15,18,33,18,4,8,27,10,0,0,2,2,0,1,2,5,1,1,1,3,4,9,3,1,5,0,1,7,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,48,21,8,3,0
2025-08-21 00:51:00+02:00,2,4,32,39,48,58,17,34,11,15,17,33,29,31,11,13,26,8,28,26,21,39,5,12,12,6,0,0,1,0,1,3,3,1,0,0,6,3,10,8,4,2,4,0,2,5,0,0,0,0,0,0,55,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,21,8,3,0
2025-08-21 00:54:00+02:00,4,0,32,41,49,59,28,27,28,15,58,52,27,25,14,5,22,21,17,36,18,42,7,13,20,8,0,0,3,1,0,0,0,1,0,0,11,4,9,7,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,54,21,8,3,0
2025-08-21 00:57:00+02:00,1,4,8,26,39,38,14,58,18,7,32,68,26,18,14,3,46,23,31,25,17,20,6,4,27,14,0,0,3,2,0,3,2,1,0,1,0,5,8,3,4,0,6,0,1,1,0,0,0,0,5,13,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,83,59,0,0,0,57,21,8,3,0
2025-08-21 01:00:00+02:00,0,1,16,33,23,20,17,27,20,2,18,36,14,16,7,8,16,6,9,19,17,22,1,4,13,4,4,0,0,3,0,0,0,0,0,2,2,0,11,5,6,0,0,2,0,1,0,0,0,0,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,8,3,0
2025-08-21 01:03:00+02:00,10,6,14,29,44,32,8,31,31,13,26,39,19,21,1,9,29,10,14,36,26,40,9,10,9,15,0,0,0,6,0,3,1,2,1,3,1,2,4,11,0,0,6,1,1,4,0,0,0,0,0,0,44,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,21,8,3,0
2025-08-21 01:06:00+02:00,10,4,43,26,42,36,25,28,22,12,15,47,24,22,11,13,25,15,16,18,40,47,2,9,9,15,0,0,6,2,0,0,0,0,1,1,1,5,5,6,3,6,4,0,3,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,21,8,3,0
2025-08-21 01:09:00+02:00,0,1,23,26,19,23,22,29,6,6,26,45,31,16,12,13,27,21,28,22,11,28,5,4,8,17,0,0,5,1,0,2,5,4,1,0,3,5,3,12,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,21,8,3,0
2025-08-21 01:12:00+02:00,3,0,22,26,32,60,27,26,13,4,37,35,47,21,7,6,11,10,21,20,14,20,8,5,13,15,0,0,3,1,0,0,0,8,0,0,2,1,1,6,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,21,8,3,0
2025-08-21 01:15:00+02:00,10,3,31,24,20,39,16,16,20,32,27,37,27,29,7,6,13,11,10,21,26,32,5,8,10,3,0,0,0,0,0,0,0,5,0,4,2,3,3,6,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,21,8,3,0
2025-08-21 01:18:00+02:00,2,4,28,39,34,44,30,37,12,14,30,28,38,30,9,4,9,10,6,30,31,13,0,3,12,5,0,0,0,0,0,0,1,2,0,0,2,17,5,3,2,4,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,23,80,87,0,0,1,18,21,8,3,0
2025-08-21 01:21:00+02:00,2,1,12,41,31,36,14,19,17,13,26,17,45,17,6,9,12,18,5,15,10,30,4,7,12,4,1,3,0,0,0,3,3,2,0,0,2,5,4,5,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,21,8,3,0
2025-08-21 01:24:00+02:00,1,3,23,17,8,19,9,12,12,4,10,22,24,10,13,11,41,10,25,34,6,16,2,1,4,11,0,3,4,13,0,0,0,3,0,0,0,0,3,4,0,2,0,0,0,0,0,0,0,0,14,4,7,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,21,8,3,0
2025-08-21 01:27:00+02:00,10,0,18,36,39,47,5,20,6,16,17,18,11,18,1,17,20,20,17,19,22,29,2,14,17,4,0,0,1,0,1,5,0,1,1,0,2,0,5,2,3,0,0,0,3,0,0,0,0,0,0,2,64,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,27,21,8,3,0
2025-08-21 01:30:00+02:00,1,2,20,22,27,33,12,14,4,7,16,28,17,20,8,5,16,6,17,10,26,30,8,1,12,4,0,0,0,0,4,2,0,0,2,0,5,1,6,2,1,1,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,30,21,8,3,0
2025-08-21 01:33:00+02:00,2,6,3,16,25,15,12,30,8,0,17,40,21,23,17,17,10,10,9,33,22,24,4,0,10,9,0,0,0,3,0,0,5,8,1,2,1,3,7,2,0,0,0,0,0,0,0,0,0,0,19,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,21,8,3,0
2025-08-21 01:36:00+02:00,3,0,17,29,35,28,27,21,20,4,29,12,16,10,2,4,23,6,8,18,11,16,3,5,6,7,0,0,0,0,0,0,0,1,0,0,0,0,6,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,2,0,0,1,36,21,8,3,0
2025-08-21 01:39:00+02:00,7,0,23,11,24,24,14,13,4,3,10,20,13,15,8,14,16,2,12,15,26,20,0,5,15,1,0,0,2,1,6,1,0,2,0,0,0,0,19,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,66,0,0,1,39,21,8,3,0
2025-08-21 01:42:00+02:00,1,9,20,13,12,25,11,17,11,6,9,29,27,13,7,5,11,9,7,10,16,18,9,7,10,12,0,0,0,0,0,2,0,5,0,0,0,3,3,1,3,1,0,0,0,0,0,0,0,0,0,0,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,21,8,3,0
2025-08-21 01:45:00+02:00,1,1,13,9,20,11,21,6,6,1,11,17,18,15,3,1,17,3,6,9,5,7,2,3,5,1,2,1,1,5,2,0,0,0,1,3,8,0,3,2,0,0,0,0,0,5,0,0,0,0,0,0,66,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,21,8,3,0
2025-08-21 01:48:00+02:00,2,0,9,14,25,44,10,23,7,9,16,10,34,9,4,14,11,20,5,16,20,11,3,0,13,10,1,1,0,0,1,0,0,0,2,0,0,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,8,30,0,0,0,1,48,21,8,3,0
2025-08-21 01:51:00+02:00,1,4,8,32,18,27,10,11,12,6,14,29,8,15,6,3,22,12,3,8,21,17,3,1,15,3,0,2,1,3,0,0,0,0,7,1,0,0,0,3,0,0,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,20,0,0,1,51,21,8,3,0
2025-08-21 01:54:00+02:00,3,1,17,31,13,23,5,10,9,10,1,12,6,17,6,9,15,12,4,17,8,18,2,2,5,0,0,0,0,0,0,2,1,1,0,0,1,1,2,4,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,21,8,3,0
2025-08-21 01:57:00+02:00,0,5,9,1,10,17,8,6,5,16,11,15,21,14,1,6,8,7,3,7,4,10,1,7,8,3,0,0,0,0,0,0,1,3,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57,21,8,3,0
2025-08-21 02:00:00+02:00,2,1,13,18,10,22,8,17,11,2,3,3,15,4,0,8,3,12,9,30,11,15,0,5,2,1,0,0,0,0,0,0,0,0,2,0,0,0,3,4,4,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,18,0,0,2,0,21,8,3,0
2025-08-21 02:03:00+02:00,0,1,6,21,18,19,15,4,5,1,2,12,11,16,2,3,11,4,6,21,16,7,3,6,9,1,0,0,0,0,0,0,0,0,0,1,0,4,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,21,8,3,0
2025-08-21 02:06:00+02:00,1,3,18,15,6,19,7,9,2,3,12,10,31,4,7,12,1,1,5,4,10,21,0,5,9,2,0,0,0,0,1,0,0,0,0,0,0,3,4,3,4,2,0,0,2,0,0,0,0,0,0,0,28,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,21,8,3,0
2025-08-21 02:09:00+02:00,2,4,6,17,9,12,1,11,7,3,5,4,9,18,7,13,23,13,5,14,6,22,0,0,7,0,0,0,0,0,0,0,0,0,0,1,3,3,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,21,8,3,0
2025-08-21 02:12:00+02:00,2,0,10,19,20,24,9,20,13,4,2,9,9,10,2,3,13,5,9,9,1,16,11,1,1,2,0,0,0,3,4,0,2,1,0,0,0,1,0,0,2,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,14,0,0,2,12,21,8,3,0
2025-08-21 02:15:00+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,3,17,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,21,8,3,0
2025-08-21 02:18:00+02:00,0,0,3,3,17,17,9,1,0,2,3,0,0,0,1,1,0,0,2,1,4,4,0,0,0,4,0,0,1,1,1,1,1,2,0,4,0,0,2,1,0,2,0,0,0,2,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,21,8,3,0
2025-08-21 02:21:00+02:00,0,1,9,14,15,18,6,4,2,2,2,1,16,10,2,2,4,7,9,7,14,9,3,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,21,21,8,3,0
2025-08-21 02:24:00+02:00,6,2,11,8,20,19,7,4,6,5,2,8,2,10,1,2,15,5,6,7,5,18,4,2,9,3,0,0,0,4,0,0,0,0,0,0,0,0,7,3,4,0,0,0,1,5,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,7,0,0,2,24,21,8,3,0
2025-08-21 02:27:00+02:00,1,1,6,2,17,16,4,5,7,8,3,2,18,6,3,5,2,5,17,9,5,21,3,1,6,2,0,2,1,0,0,0,0,3,0,0,0,3,2,4,0,0,2,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27,21,8,3,0
2025-08-21 02:30:00+02:00,3,0,0,4,1,15,4,2,3,2,0,6,12,2,3,3,5,3,3,2,5,5,0,3,3,5,0,2,0,0,0,0,1,3,0,0,0,3,2,1,4,0,3,0,0,0,0,0,0,0,0,0,38,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,21,8,3,0
2025-08-21 02:33:00+02:00,1,1,7,15,17,6,6,12,0,3,3,10,9,9,1,2,16,5,9,9,14,9,0,0,9,4,0,0,0,0,0,0,0,3,0,0,1,1,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33,21,8,3,0
2025-08-21 02:36:00+02:00,1,2,13,10,5,14,4,4,0,4,0,8,11,2,3,2,4,3,1,7,6,14,1,3,4,4,0,0,0,0,0,0,0,5,1,3,1,0,13,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,13,0,0,2,36,21,8,3,0
2025-08-21 02:39:00+02:00,2,0,9,8,15,18,2,9,4,1,11,6,16,16,7,2,1,0,3,5,2,6,9,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,39,21,8,3,0
2025-08-21 02:42:00+02:00,0,1,13,9,16,14,4,5,8,0,7,5,10,10,2,6,17,4,5,11,11,2,1,3,2,0,1,2,3,0,0,0,0,1,0,0,5,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,27,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42,21,8,3,0
2025-08-21 02:45:00+02:00,1,3,4,11,10,9,3,14,0,4,5,8,6,10,4,6,5,8,6,10,11,22,2,1,8,0,0,0,0,0,0,0,3,1,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,45,21,8,3,0
2025-08-21 02:48:00+02:00,2,2,8,6,5,11,13,2,5,3,3,3,7,13,2,1,5,0,8,8,5,11,1,5,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,11,0,0,2,48,21,8,3,0
2025-08-21 02:51:00+02:00,0,4,5,9,4,8,0,10,3,6,1,2,7,11,1,0,1,2,2,3,2,4,2,6,8,1,0,0,1,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,51,21,8,3,0
2025-08-21 02:54:00+02:00,2,1,10,5,9,7,5,11,0,2,4,2,2,7,5,13,2,5,5,11,1,3,3,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,54,21,8,3,0
2025-08-21 02:57:00+02:00,6,2,0,3,7,11,5,6,2,2,5,9,2,5,7,0,4,1,7,5,10,6,0,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,57,21,8,3,0
